drug_name,num_prescriber,total_cost
AMOXICILLIN-CLAVULANATE POTASS,1,288
FOSINOPRIL SODIUM,1,288
METHYLPREDNISOLONE,1,288
DICYCLOMINE HCL,1,288
LOSARTAN POTASSIUM,1,288
NIFEDIPINE ER,1,288
PANTOPRAZOLE SODIUM,1,288
BENAZEPRIL HCL,1,287
HYDROMORPHONE HCL,1,287
AMLODIPINE BESYLATE,1,287
CARVEDILOL,1,287
FUROSEMIDE,1,287
METFORMIN HCL ER,1,287
ACETAMINOPHEN-CODEINE,1,287
FLUCONAZOLE,1,287
AMLODIPINE BESYLATE,1,287
GLIPIZIDE XL,1,287
METFORMIN HCL,1,287
CARVEDILOL,1,287
LOVASTATIN,1,287
CLONIDINE HCL,1,287
NAPROXEN,1,287
TORSEMIDE,1,287
OXYCODONE-ACETAMINOPHEN,1,287
ESTRADIOL,1,287
AMIODARONE HCL,1,286
TRAZODONE HCL,1,286
FUROSEMIDE,1,286
ALENDRONATE SODIUM,1,286
CLONIDINE HCL,1,286
SULFAMETHOXAZOLE-TRIMETHOPRIM,1,286
GABAPENTIN,1,286
VERAPAMIL ER,1,286
SIMVASTATIN,3,286
CARVEDILOL,1,286
TRIAMCINOLONE ACETONIDE,1,286
METHYLPREDNISOLONE,1,286
ACETAMINOPHEN-CODEINE,1,286
METHOCARBAMOL,1,286
THEOPHYLLINE ANHYDROUS,1,286
HYDROCHLOROTHIAZIDE,1,286
WARFARIN SODIUM,1,286
POTASSIUM CHLORIDE,1,286
DORZOLAMIDE HCL,1,286
ALPRAZOLAM,1,286
LEVOTHYROXINE SODIUM,1,285
ATORVASTATIN CALCIUM,1,285
NYSTATIN,1,285
NIFEDIPINE ER,1,285
OXYCODONE-ACETAMINOPHEN,1,285
LEVOTHYROXINE SODIUM,1,285
NAPROXEN,1,285
METHYLPREDNISOLONE,1,285
GLIMEPIRIDE,1,285
ZOLPIDEM TARTRATE,1,285
NYAMYC,1,285
SF 5000 PLUS,1,285
TRAZODONE HCL,1,285
KLOR-CON M20,1,284
TOBRAMYCIN,1,284
RANITIDINE HCL,1,284
LEVOTHYROXINE SODIUM,1,284
RANITIDINE HCL,1,284
IBUPROFEN,1,284
DOXYCYCLINE MONOHYDRATE,1,284
MUPIROCIN,1,284
NITROSTAT,1,284
LISINOPRIL,1,283
OMEPRAZOLE,4,283
AMOXICILLIN,1,283
OMEPRAZOLE,1,283
ONDANSETRON ODT,1,283
VALPROIC ACID,1,283
TRIAMTERENE-HYDROCHLOROTHIAZID,1,283
ALENDRONATE SODIUM,1,283
ALENDRONATE SODIUM,1,283
METFORMIN HCL,3,283
ALLOPURINOL,2,283
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,283
ATORVASTATIN CALCIUM,2,283
SUMATRIPTAN SUCCINATE,1,283
LOSARTAN POTASSIUM,1,283
SYNTHROID,1,283
CARBIDOPA-LEVODOPA,1,282
OMEPRAZOLE,1,282
NITROSTAT,1,282
TRUEPLUS INSULIN SYRINGE,1,282
TIMOLOL MALEATE,1,282
MONTELUKAST SODIUM,1,282
PREDNISONE,1,282
TOPIRAMATE,1,282
TOPIRAMATE,1,282
NITROSTAT,1,282
THIOTHIXENE,1,282
METOPROLOL TARTRATE,1,282
MECLIZINE HCL,1,281
LEVETIRACETAM,1,281
LATANOPROST,1,281
METHYLPREDNISOLONE,1,281
MECLIZINE HCL,1,281
AZITHROMYCIN,1,281
RISPERIDONE,1,281
HYDROCORTISONE,1,281
TRIAMTERENE-HYDROCHLOROTHIAZID,1,281
PRAMIPEXOLE DIHYDROCHLORIDE,1,281
LORAZEPAM,1,281
LORAZEPAM,1,281
DICYCLOMINE HCL,1,281
GLIPIZIDE,1,281
POTASSIUM CHLORIDE,1,280
ATENOLOL,1,280
CLONIDINE HCL,1,280
PRAVASTATIN SODIUM,1,280
LISINOPRIL,1,280
AZITHROMYCIN,1,280
ALFUZOSIN HCL ER,1,280
SIMVASTATIN,1,280
ALPRAZOLAM,1,280
TIZANIDINE HCL,1,280
VENLAFAXINE HCL ER,1,280
CLONIDINE HCL,1,280
DICLOFENAC SODIUM,1,280
AZITHROMYCIN,1,280
DOXYCYCLINE HYCLATE,1,280
HYDROCHLOROTHIAZIDE,2,280
METHYLPREDNISOLONE,1,280
FUROSEMIDE,1,279
FAMOTIDINE,2,279
POLYETHYLENE GLYCOL 3350,1,279
CIPROFLOXACIN HCL,1,279
HYDROCHLOROTHIAZIDE,1,279
TRAZODONE HCL,1,279
GLIMEPIRIDE,1,279
ONDANSETRON HCL,1,279
TOPIRAMATE,1,279
DEXAMETHASONE,1,279
ROPINIROLE HCL,1,279
CHLORHEXIDINE GLUCONATE,1,279
GENTAMICIN SULFATE,1,279
GLYBURIDE-METFORMIN HCL,1,279
LOSARTAN-HYDROCHLOROTHIAZIDE,1,279
VENLAFAXINE HCL ER,1,279
AMOXICILLIN,1,279
CILOSTAZOL,1,278
LOSARTAN-HYDROCHLOROTHIAZIDE,1,278
LOSARTAN POTASSIUM,1,278
SERTRALINE HCL,1,278
AMLODIPINE BESYLATE,1,278
PANTOPRAZOLE SODIUM,1,278
TORSEMIDE,1,278
PRAVASTATIN SODIUM,1,278
MECLIZINE HCL,1,278
CLOPIDOGREL,1,278
LEVOFLOXACIN,1,278
HYDROMORPHONE HCL,1,278
FLUOXETINE HCL,1,278
DORZOLAMIDE-TIMOLOL,1,277
OMEPRAZOLE,1,277
DILTIAZEM 24HR CD,1,277
DIAZEPAM,1,277
KETOROLAC TROMETHAMINE,1,277
PREDNISONE,1,277
PRAVASTATIN SODIUM,1,277
FUROSEMIDE,1,277
WARFARIN SODIUM,1,277
LOPERAMIDE,1,277
LORAZEPAM,1,277
FLUTICASONE PROPIONATE,1,277
RANITIDINE HCL,1,277
FLUDROCORTISONE ACETATE,1,276
NYSTATIN,1,276
FLUOXETINE HCL,1,276
DONEPEZIL HCL,1,276
POTASSIUM CHLORIDE,1,276
DIAZEPAM,1,276
NITROFURANTOIN,1,276
DOXAZOSIN MESYLATE,1,276
VALACYCLOVIR,1,276
IRBESARTAN,1,276
MONTELUKAST SODIUM,1,276
NAPROXEN,1,276
PRIMIDONE,1,276
OLANZAPINE,1,276
TRAZODONE HCL,1,276
AMLODIPINE BESYLATE,1,276
LORAZEPAM,1,275
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,275
DOXYCYCLINE MONOHYDRATE,1,275
SUCRALFATE,1,275
CARTIA XT,1,275
METFORMIN HCL ER,1,275
INSULIN SYRINGE,3,275
PAROXETINE HCL,1,275
GABAPENTIN,1,275
VENLAFAXINE HCL ER,1,275
CILOSTAZOL,1,275
LOVASTATIN,1,275
SERTRALINE HCL,1,275
FUROSEMIDE,1,274
LACTULOSE,1,274
MINOCYCLINE HCL,1,274
BENAZEPRIL HCL,1,274
ZOLPIDEM TARTRATE,1,274
PENICILLIN V POTASSIUM,1,274
IBUPROFEN,1,274
TOPIRAMATE,1,274
IBUPROFEN,1,274
VALSARTAN-HYDROCHLOROTHIAZIDE,1,273
KETOCONAZOLE,1,273
JANTOVEN,1,273
FLUTICASONE PROPIONATE,1,273
OMEPRAZOLE,1,273
SPIRONOLACTONE,1,273
RANITIDINE HCL,1,273
METFORMIN HCL,1,273
LEVOTHYROXINE SODIUM,1,273
SERTRALINE HCL,1,273
METOPROLOL TARTRATE,1,273
DONEPEZIL HCL,1,273
IPRATROPIUM-ALBUTEROL,1,273
LOPERAMIDE,1,273
TRAZODONE HCL,1,273
AZITHROMYCIN,1,272
OXYCODONE HCL,1,272
PANTOPRAZOLE SODIUM,1,272
DICYCLOMINE HCL,1,272
IBUPROFEN,1,272
BUSPIRONE HCL,1,272
METOPROLOL SUCCINATE,1,272
TRAMADOL HCL,1,272
PREDNISONE,1,272
ATENOLOL,1,272
INDOMETHACIN,1,272
SILVER SULFADIAZINE,1,272
AMOXICILLIN,1,272
LORAZEPAM,1,272
METHYLPREDNISOLONE,1,271
METHYLDOPA,1,271
LEVOCETIRIZINE DIHYDROCHLORIDE,1,271
AMIODARONE HCL,1,271
LITHIUM CARBONATE,1,271
HYDRALAZINE HCL,1,271
INSULIN SYRINGE,3,271
ZOLPIDEM TARTRATE,1,271
LOVASTATIN,2,271
MELOXICAM,1,271
DOXEPIN HCL,1,271
NITROGLYCERIN PATCH,1,271
AMLODIPINE BESYLATE-BENAZEPRIL,1,271
AMLODIPINE BESYLATE,1,271
NITROSTAT,1,271
PENICILLIN V POTASSIUM,1,270
PAROXETINE HCL,1,270
ONDANSETRON HCL,1,270
LOSARTAN POTASSIUM,1,270
BUPROPION HCL,1,270
POTASSIUM CHLORIDE,1,270
MUPIROCIN,1,270
MONTELUKAST SODIUM,1,270
OFLOXACIN,1,270
LEVETIRACETAM,1,270
DICYCLOMINE HCL,1,270
SUMATRIPTAN SUCCINATE,1,270
QUETIAPINE FUMARATE,1,270
DONEPEZIL HCL,1,270
TRAMADOL HCL-ACETAMINOPHEN,1,270
FUROSEMIDE,1,270
ALENDRONATE SODIUM,1,270
DILTIAZEM ER,1,270
PANTOPRAZOLE SODIUM,1,270
SERTRALINE HCL,1,270
HYDRALAZINE HCL,1,270
METHYLPREDNISOLONE,1,270
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,270
QUETIAPINE FUMARATE,1,270
WARFARIN SODIUM,1,270
KLOR-CON M20,1,269
DILTIAZEM ER,1,269
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,269
NITROFURANTOIN MONO-MACRO,1,269
RANITIDINE HCL,1,269
KLOR-CON M20,1,269
TRAZODONE HCL,1,269
BUPROPION HCL SR,1,269
DICYCLOMINE HCL,1,269
CIPROFLOXACIN HCL,1,269
TRAZODONE HCL,1,269
PRAZOSIN HCL,1,269
SIMVASTATIN,1,269
AZITHROMYCIN,1,269
AZATHIOPRINE,1,269
TAMSULOSIN HCL,1,269
HYDRALAZINE HCL,1,269
SOTALOL,1,268
ALENDRONATE SODIUM,1,268
IRBESARTAN,1,268
SUMATRIPTAN SUCCINATE,1,268
CARVEDILOL,1,268
PANTOPRAZOLE SODIUM,1,268
PANTOPRAZOLE SODIUM,1,268
LEVOTHYROXINE SODIUM,1,268
ZOLPIDEM TARTRATE,1,268
CLOPIDOGREL,1,268
AMOXICILLIN-CLAVULANATE POTASS,1,268
TRI-PREVIFEM,1,268
TEMAZEPAM,1,268
SOTALOL AF,1,268
FUROSEMIDE,1,268
FLUCONAZOLE,1,268
HYDROCODONE-ACETAMINOPHEN,1,268
PEG 3350-ELECTROLYTE,1,268
CLONAZEPAM,1,267
TIMOLOL MALEATE,2,267
CARVEDILOL,1,267
ATORVASTATIN CALCIUM,1,267
TRAZODONE HCL,1,267
CIPROFLOXACIN HCL,1,267
BENZTROPINE MESYLATE,1,267
FINASTERIDE,1,267
ALENDRONATE SODIUM,1,267
ISOSORBIDE MONONITRATE ER,1,267
LOSARTAN POTASSIUM,1,267
MELOXICAM,1,267
INSULIN SYRINGE,1,266
OXYCODONE HCL,1,266
ZOLPIDEM TARTRATE,2,266
MELOXICAM,1,266
HYDROCODONE-ACETAMINOPHEN,1,266
FUROSEMIDE,1,266
VENLAFAXINE HCL ER,1,266
PHENOBARBITAL,1,266
CLONIDINE HCL,1,266
CITALOPRAM HBR,1,266
HYDROXYZINE HCL,1,266
TRAZODONE HCL,1,266
QUETIAPINE FUMARATE,1,266
LITHIUM CARBONATE,1,266
POLYETHYLENE GLYCOL 3350,1,266
VERAPAMIL ER,1,266
SERTRALINE HCL,1,266
CITALOPRAM HBR,1,265
LOVASTATIN,1,265
ALPRAZOLAM,1,265
HYDRALAZINE HCL,1,265
FUROSEMIDE,1,265
METFORMIN HCL,1,265
ESTRADIOL,1,265
SYNTHROID,1,265
TERBINAFINE HCL,1,265
LEVOFLOXACIN,1,265
TRIAMCINOLONE ACETONIDE,1,265
PROPRANOLOL HCL,1,265
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,265
POLYETHYLENE GLYCOL 3350,1,265
TRAZODONE HCL,1,264
ALENDRONATE SODIUM,1,264
TAMSULOSIN HCL,1,264
NYSTATIN,1,264
METFORMIN HCL ER,1,264
PROMETHAZINE HCL,1,264
ALLOPURINOL,1,264
FLUOXETINE HCL,1,264
DONEPEZIL HCL,1,264
OFLOXACIN,1,264
OLANZAPINE,1,264
ALLOPURINOL,1,264
CIPROFLOXACIN HCL,1,264
WARFARIN SODIUM,1,264
INSULIN SYRINGE,3,264
ALPRAZOLAM,1,264
QUETIAPINE FUMARATE,2,263
HYDROMORPHONE HCL,1,263
FUROSEMIDE,1,263
CILOSTAZOL,1,263
HYDROCODONE-ACETAMINOPHEN,1,263
AZITHROMYCIN,1,263
VERAPAMIL ER,1,263
MECLIZINE HCL,1,263
METOPROLOL SUCCINATE,1,263
OXYCODONE HCL,1,262
ROPINIROLE HCL,1,262
IBUPROFEN,1,262
BACLOFEN,1,262
PAROXETINE HCL,1,262
MECLIZINE HCL,1,262
PRAVASTATIN SODIUM,1,262
LOSARTAN POTASSIUM,1,262
NIFEDICAL XL,1,262
PREDNISONE,1,262
TRAMADOL HCL,1,262
HYDROCHLOROTHIAZIDE,1,262
SULFAMETHOXAZOLE-TRIMETHOPRIM,1,262
BUSPIRONE HCL,1,262
FUROSEMIDE,1,262
NAPROXEN,1,262
SERTRALINE HCL,1,262
GLIPIZIDE,1,262
JANTOVEN,1,261
FLUTICASONE PROPIONATE,1,261
ESTRADIOL,1,261
LORAZEPAM,1,261
AMOXICILLIN,1,261
FUROSEMIDE,1,261
ESCITALOPRAM OXALATE,1,261
MUPIROCIN,1,261
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,260
SULFAMETHOXAZOLE-TRIMETHOPRIM,1,260
VERAPAMIL HCL,1,260
METHYLPREDNISOLONE,1,260
FLUCONAZOLE,1,260
GLIPIZIDE XL,1,260
CIPROFLOXACIN HCL,1,260
LACTULOSE,1,260
TRAZODONE HCL,1,260
KLOR-CON M10,1,260
ESCITALOPRAM OXALATE,1,260
ALFUZOSIN HCL ER,1,260
LEVOTHYROXINE SODIUM,1,260
PENICILLIN V POTASSIUM,1,260
LOSARTAN POTASSIUM,1,260
RANITIDINE HCL,1,260
FLUTICASONE PROPIONATE,1,260
SUCRALFATE,1,260
AZITHROMYCIN,1,259
NYAMYC,1,259
OXYCODONE HCL,1,259
SPIRONOLACTONE,1,259
LEVOTHYROXINE SODIUM,1,259
GLIPIZIDE,1,259
TAZTIA XT,1,259
DIGOXIN,1,259
PROPRANOLOL HCL,1,259
DICLOFENAC SODIUM,1,259
FAMOTIDINE,4,259
ROPINIROLE HCL,1,259
MELOXICAM,1,259
ATENOLOL,1,259
INSULIN SYRINGE,1,259
NORTRIPTYLINE HCL,1,259
TERBINAFINE HCL,1,259
SERTRALINE HCL,1,259
GLIMEPIRIDE,1,259
CITALOPRAM HBR,1,258
LORAZEPAM,1,258
IBUPROFEN,1,258
AMITRIPTYLINE HCL,1,258
GABAPENTIN,1,258
HYDROCODONE-ACETAMINOPHEN,1,258
NORTRIPTYLINE HCL,1,258
LEVOFLOXACIN,2,258
ATORVASTATIN CALCIUM,1,258
PEN NEEDLE,1,258
LISINOPRIL,1,258
LETROZOLE,1,258
LEVETIRACETAM,1,258
METHYLPREDNISOLONE,1,257
DILTIAZEM HCL,1,257
SPIRONOLACTONE,1,257
ALPRAZOLAM,1,257
AMOXICILLIN-CLAVULANATE POTASS,2,257
MORPHINE SULFATE,1,257
WARFARIN SODIUM,1,257
OXYCODONE-ACETAMINOPHEN,1,257
MECLIZINE HCL,1,257
AMLODIPINE BESYLATE-BENAZEPRIL,1,257
DONEPEZIL HCL,1,257
HYDRALAZINE HCL,1,257
FLUOXETINE HCL,1,257
TRAMADOL HCL,1,257
LEVOBUNOLOL HCL,1,257
METHYLPREDNISOLONE,1,257
MELOXICAM,1,256
DONEPEZIL HCL,1,256
CLONIDINE HCL,1,256
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,256
BICALUTAMIDE,1,256
METHYLPREDNISOLONE,1,256
DILTIAZEM HCL,1,256
DILTIAZEM ER,1,256
WARFARIN SODIUM,1,256
ALPRAZOLAM,1,256
LEVOTHYROXINE SODIUM,1,256
TIMOLOL MALEATE,2,256
LOPERAMIDE,1,256
NECON,1,256
TAMOXIFEN CITRATE,1,256
CLONIDINE HCL,2,256
PREDNISONE,1,256
LOVASTATIN,1,256
MORPHINE SULFATE,1,256
MECLIZINE HCL,1,256
DOXYCYCLINE MONOHYDRATE,1,256
LACTULOSE,1,256
QUETIAPINE FUMARATE,1,256
OXYBUTYNIN CHLORIDE,1,255
DICYCLOMINE HCL,1,255
ATORVASTATIN CALCIUM,1,255
TRIAMCINOLONE ACETONIDE,1,255
BISOPROLOL-HYDROCHLOROTHIAZIDE,1,255
TRIMETHOPRIM,1,255
GLIPIZIDE ER,1,255
RANITIDINE HCL,1,255
ZOLPIDEM TARTRATE,1,255
OXYCODONE-ACETAMINOPHEN,2,255
TRIAMTERENE-HYDROCHLOROTHIAZID,1,255
PANTOPRAZOLE SODIUM,1,255
GABAPENTIN,1,254
FUROSEMIDE,1,254
METOCLOPRAMIDE HCL,1,254
DICYCLOMINE HCL,1,254
HYDROCHLOROTHIAZIDE,1,254
DIAZEPAM,1,254
CLINDAMYCIN HCL,1,254
DILTIAZEM HCL,1,254
PREDNISONE,1,254
DICYCLOMINE HCL,1,254
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,254
ALENDRONATE SODIUM,1,254
ATORVASTATIN CALCIUM,1,254
HYDROCORTISONE,1,254
RISPERIDONE,1,254
METOPROLOL SUCCINATE,1,254
FLUTICASONE PROPIONATE,1,254
BENAZEPRIL HCL,1,254
METFORMIN HCL,1,254
QUINAPRIL HCL,1,253
MELOXICAM,1,253
ATENOLOL,1,253
SPIRONOLACTONE,1,253
CLONIDINE HCL,1,253
LOSARTAN POTASSIUM,1,253
FAMOTIDINE,1,253
ALLOPURINOL,3,253
GENTAK,1,253
RAMIPRIL,1,253
CARISOPRODOL,1,253
NAPROXEN,1,253
AMLODIPINE BESYLATE,1,253
GABAPENTIN,1,252
FLUTICASONE PROPIONATE,1,252
LEVOFLOXACIN,1,252
LEVOCETIRIZINE DIHYDROCHLORIDE,1,252
LEVOFLOXACIN,1,252
CLONAZEPAM,1,252
FELODIPINE ER,1,252
NAPROXEN,1,252
LISINOPRIL,1,252
ZONISAMIDE,1,252
HYDROCHLOROTHIAZIDE,1,252
LORAZEPAM,1,252
TAMSULOSIN HCL,1,252
LISINOPRIL,1,252
BRIMONIDINE TARTRATE,1,252
FUROSEMIDE,1,252
HYDROCODONE-ACETAMINOPHEN,1,252
GLYBURIDE,1,251
IRBESARTAN-HYDROCHLOROTHIAZIDE,1,251
AZITHROMYCIN,1,251
CARVEDILOL,1,251
MELOXICAM,1,251
AMOXICILLIN,1,251
LATANOPROST,1,251
CYCLOBENZAPRINE HCL,1,251
VENLAFAXINE HCL ER,1,251
ALPRAZOLAM,1,251
FLUOXETINE HCL,1,251
HYDROXYZINE HCL,1,251
TRIMETHOPRIM,1,251
LORAZEPAM,1,251
BUSPIRONE HCL,1,251
AZITHROMYCIN,1,250
SPIRONOLACTONE,1,250
AMOXICILLIN,1,250
SUMATRIPTAN SUCCINATE,1,250
PAROXETINE HCL,2,250
CITALOPRAM HBR,1,250
ACYCLOVIR,1,250
CHLORHEXIDINE GLUCONATE,1,250
CEPHALEXIN,1,250
PROMETHAZINE HCL,1,250
SERTRALINE HCL,1,250
CITALOPRAM HBR,1,250
OXYCODONE HCL,1,250
AMOXICILLIN-CLAVULANATE POTASS,1,250
DICYCLOMINE HCL,1,250
METFORMIN HCL,1,249
GLIPIZIDE ER,1,249
OXYCODONE HCL,1,249
ZOLPIDEM TARTRATE,1,249
SODIUM CHLORIDE,1,249
SERTRALINE HCL,1,249
DICLOFENAC SODIUM,1,249
HALOPERIDOL,1,249
CLOPIDOGREL,1,249
TEMAZEPAM,1,249
IBUPROFEN,1,249
LOVASTATIN,1,249
ATORVASTATIN CALCIUM,1,249
HYDROCHLOROTHIAZIDE,1,249
IRBESARTAN-HYDROCHLOROTHIAZIDE,1,249
ALENDRONATE SODIUM,1,249
IBUPROFEN,1,249
AMOXICILLIN-CLAVULANATE POTASS,1,249
AMOXICILLIN-CLAVULANATE POTASS,1,249
LEVOTHYROXINE SODIUM,1,249
PANTOPRAZOLE SODIUM,1,248
AMITRIPTYLINE HCL,1,248
METOPROLOL SUCCINATE,1,248
NIFEDIPINE ER,1,248
HYDROCHLOROTHIAZIDE,1,248
NITROSTAT,1,248
AMLODIPINE BESYLATE,1,248
PANTOPRAZOLE SODIUM,1,248
MIRTAZAPINE,1,248
CITALOPRAM HBR,1,248
ALENDRONATE SODIUM,1,248
ALLOPURINOL,1,248
CLOPIDOGREL,1,248
GLYBURIDE,1,248
SELENIUM SULFIDE,1,248
ENULOSE,1,248
PRENATAL PLUS,1,247
PAROXETINE HCL,1,247
METOPROLOL TARTRATE,1,247
QUETIAPINE FUMARATE,1,247
FUROSEMIDE,1,247
LEVOFLOXACIN,1,247
FINASTERIDE,1,247
SERTRALINE HCL,1,247
FLUCONAZOLE,1,247
TEMAZEPAM,1,247
TRAMADOL HCL,1,247
SUMATRIPTAN SUCCINATE,1,247
HYDROCODONE-ACETAMINOPHEN,1,247
LISINOPRIL,1,247
MELOXICAM,1,247
SPIRONOLACTONE,1,247
MELOXICAM,1,246
VALACYCLOVIR,1,246
ALENDRONATE SODIUM,1,246
MECLIZINE HCL,1,246
PREDNISONE,1,246
PANTOPRAZOLE SODIUM,1,246
CLOPIDOGREL,1,246
DILTIAZEM HCL,1,246
SIMVASTATIN,1,246
FAMOTIDINE,1,246
HYDROXYZINE PAMOATE,1,246
BUPROPION HCL SR,1,246
NIFEDICAL XL,1,246
CHLORTHALIDONE,1,246
HYDROCHLOROTHIAZIDE,1,246
SULFAMETHOXAZOLE-TRIMETHOPRIM,1,246
METHIMAZOLE,1,246
LOSARTAN-HYDROCHLOROTHIAZIDE,1,246
BUPROPION HCL,1,245
SOTALOL,1,245
DICLOFENAC SODIUM,1,245
OXYBUTYNIN CHLORIDE,1,245
ZOLPIDEM TARTRATE,1,245
CARVEDILOL,1,245
AMIODARONE HCL,2,245
TRIAMTERENE-HYDROCHLOROTHIAZID,1,245
ACETAMINOPHEN-CODEINE,1,245
HYDROCODONE-ACETAMINOPHEN,1,245
PHENOBARBITAL,1,245
METOPROLOL SUCCINATE,1,245
RANITIDINE HCL,1,245
TRIAMCINOLONE ACETONIDE,1,245
VENLAFAXINE HCL ER,1,245
LACTULOSE,1,245
TEMAZEPAM,1,245
MELOXICAM,1,245
NIFEDIPINE ER,1,245
MINOXIDIL,1,245
HYDROCODONE-ACETAMINOPHEN,1,244
LOSARTAN POTASSIUM,1,244
SERTRALINE HCL,1,244
METRONIDAZOLE,1,244
TEMAZEPAM,1,244
ESCITALOPRAM OXALATE,1,244
IBUPROFEN,1,244
SPIRONOLACTONE,1,244
BACLOFEN,1,243
ACYCLOVIR,1,243
GEMFIBROZIL,1,243
IBUPROFEN,1,243
GLIPIZIDE,1,243
WARFARIN SODIUM,1,243
AZITHROMYCIN,1,243
PREDNISONE,1,243
NITROGLYCERIN PATCH,1,243
AMIODARONE HCL,1,243
LACTULOSE,1,243
NITROGLYCERIN PATCH,1,243
GLIPIZIDE,1,243
HYDROCORTISONE,1,243
FUROSEMIDE,1,243
NEOMYCIN-POLYMYXIN-DEXAMETH,1,243
METOPROLOL TARTRATE,1,243
DONEPEZIL HCL,1,243
CLOPIDOGREL,1,243
HYDROCODONE-ACETAMINOPHEN,1,242
GABAPENTIN,1,242
AZITHROMYCIN,1,242
AZITHROMYCIN,1,242
GLYBURIDE,1,242
TRIAMTERENE-HYDROCHLOROTHIAZID,1,242
DONEPEZIL HCL,1,242
CLONAZEPAM,1,242
AZITHROMYCIN,1,242
FLUCONAZOLE,1,242
ENALAPRIL MALEATE,1,242
PANTOPRAZOLE SODIUM,1,242
NALTREXONE HCL,1,242
MUPIROCIN,1,242
SPIRONOLACTONE,1,242
IBUPROFEN,1,242
CEPHALEXIN,1,242
AMITRIPTYLINE HCL,1,241
CLINDAMYCIN HCL,1,241
CARVEDILOL,3,241
GLIPIZIDE,1,241
GLIMEPIRIDE,1,241
TRIAMCINOLONE ACETONIDE,1,241
CARTIA XT,1,241
FLUCONAZOLE,1,241
CEPHALEXIN,1,241
ENALAPRIL MALEATE,1,241
SOTALOL,1,241
HYDROCHLOROTHIAZIDE,1,241
CITALOPRAM HBR,1,241
ALENDRONATE SODIUM,1,241
SPIRONOLACTONE,1,241
GLIPIZIDE,1,241
CYCLOBENZAPRINE HCL,1,240
CARVEDILOL,1,240
PROMETHAZINE HCL,1,240
CLONIDINE HCL,1,240
ONDANSETRON HCL,1,240
ALENDRONATE SODIUM,1,240
RANITIDINE HCL,1,240
VALSARTAN-HYDROCHLOROTHIAZIDE,1,240
QUINAPRIL HCL,1,240
NITROFURANTOIN MONO-MACRO,1,240
FLUTICASONE PROPIONATE,1,240
MORPHINE SULFATE,1,240
SULFAMETHOXAZOLE-TRIMETHOPRIM,1,240
CITALOPRAM HBR,1,240
ROPINIROLE HCL,1,240
CLONAZEPAM,1,240
VENLAFAXINE HCL ER,1,240
HYDRALAZINE HCL,1,240
DONEPEZIL HCL,1,240
BUSPIRONE HCL,1,240
GEMFIBROZIL,1,240
PREDNISONE,1,240
TAMSULOSIN HCL,1,240
PANTOPRAZOLE SODIUM,1,239
MECLIZINE HCL,1,239
GAVILYTE-G,1,239
PAROXETINE HCL,1,239
OLANZAPINE,1,239
POTASSIUM CHLORIDE,1,239
AMOXICILLIN-CLAVULANATE POTASS,1,239
METHYLPREDNISOLONE,1,239
CLONIDINE HCL,1,239
LOSARTAN POTASSIUM,1,239
ESCITALOPRAM OXALATE,1,239
NITROSTAT,1,239
LACTULOSE,1,239
TORSEMIDE,1,239
ATENOLOL,1,239
METHYLPREDNISOLONE,1,239
OMEPRAZOLE,3,239
VALACYCLOVIR,1,239
AMOXICILLIN,1,239
METOCLOPRAMIDE HCL,1,239
HYDROCHLOROTHIAZIDE,1,238
DEXAMETHASONE,1,238
OXYCODONE-ACETAMINOPHEN,1,238
CIPROFLOXACIN HCL,1,238
CARVEDILOL,1,238
VERAPAMIL HCL,1,238
TORSEMIDE,1,238
PAROXETINE HCL,1,238
LOSARTAN POTASSIUM,1,238
CIPROFLOXACIN HCL,1,238
TERAZOSIN HCL,1,238
ISOSORBIDE MONONITRATE,1,238
QUINAPRIL HCL,1,238
ALLOPURINOL,1,237
CLOPIDOGREL,1,237
LEVOFLOXACIN,1,237
QUINAPRIL HCL,1,237
BUSPIRONE HCL,1,237
HYDRALAZINE HCL,1,237
CITALOPRAM HBR,1,237
CLINDAMYCIN HCL,1,237
CLONAZEPAM,1,237
CYCLOBENZAPRINE HCL,1,237
ATENOLOL,1,237
TIZANIDINE HCL,1,237
PAROXETINE HCL,1,237
ATENOLOL,1,237
AMLODIPINE BESYLATE,2,237
SULFAMETHOXAZOLE-TRIMETHOPRIM,1,237
LAMOTRIGINE,1,237
BENAZEPRIL HCL,1,237
BENAZEPRIL HCL,1,236
METFORMIN HCL ER,1,236
FLUOXETINE HCL,1,236
PAROXETINE HCL,1,236
AMIODARONE HCL,1,236
TIZANIDINE HCL,1,236
PANTOPRAZOLE SODIUM,1,236
MIRTAZAPINE,1,236
RANITIDINE HCL,1,236
AMITRIPTYLINE HCL,1,236
NABUMETONE,1,236
ALPRAZOLAM,1,236
GLIMEPIRIDE,1,236
GLIMEPIRIDE,1,236
HYDROCHLOROTHIAZIDE,1,236
METHYLPREDNISOLONE,1,236
WARFARIN SODIUM,1,235
ESCITALOPRAM OXALATE,1,235
